repayment_id,loan_id,repayment_date,amount_paid,due_date
31319,5539,2023-07-27,4570.88,2022-10-10
31320,5974,2022-02-01,3337.88,2022-12-30
31321,5085,2022-10-01,4463.13,2022-09-11
31322,5243,2022-10-28,4750.47,2023-03-23
31323,5880,2022-01-21,11226.21,2023-09-30
31324,6154,2023-06-08,2530.89,2023-02-02
31325,5657,2023-09-07,11775.01,2022-06-20
31326,6107,2022-10-03,8089.23,2022-07-22
31327,5088,2022-01-07,6076.31,2023-05-01
31328,5742,2023-03-31,4855.74,2023-10-03
31329,5985,2022-05-10,7941.41,2022-10-07
31330,5471,2022-10-26,5104.02,2023-02-08
31331,5416,2022-04-07,6727.05,2023-04-01
31332,6075,2022-10-04,11215.72,2022-01-08
31333,5682,2022-10-12,9576.98,2023-01-17
31334,6087,2022-06-22,11345.74,2022-01-18
31335,6113,2022-11-28,10838.12,2023-05-17
31336,5899,2022-07-24,12318.55,2022-05-02
31337,5601,2022-04-13,3424.5,2023-05-09
31338,6200,2023-09-17,14929.28,2022-05-06
31339,5776,2022-12-26,7398.67,2023-08-18
31340,5901,2022-05-11,10914.38,2023-02-01
31341,5483,2022-02-08,10327.38,2023-05-04
31342,6143,2022-11-03,8709.18,2023-03-08
31343,5169,2023-06-04,14939.34,2022-07-07
31344,5147,2022-02-15,3651.08,2022-06-03
31345,5439,2022-07-13,6615.07,2022-05-04
31346,5888,2023-06-02,2352.09,2022-11-05
31347,5160,2023-07-24,3136.61,2023-08-30
31348,5814,2022-06-18,10837.98,2022-05-02
31349,5402,2022-05-02,570.22,2022-03-12
31350,5586,2022-09-06,13402.4,2022-04-14
31351,5864,2022-07-26,9681.18,2023-10-28
31352,6042,2022-04-25,6893.12,2023-01-06
31353,5140,2022-08-27,5304.74,2023-11-04
31354,6139,2023-07-20,2330.97,2022-06-10
31355,5328,2022-03-17,13862.66,2023-11-23
31356,5225,2022-06-18,10828.67,2023-11-11
31357,5558,2022-02-17,5377.7,2023-01-23
31358,5439,2022-03-11,1528.57,2023-02-16
31359,5386,2023-05-23,5222.4,2022-02-23
31360,5521,2022-06-04,3177.2,2023-03-28
31361,5620,2023-07-13,11900.96,2023-07-15
31362,6122,2023-04-06,10934.18,2023-10-08
31363,5787,2023-01-08,7723.33,2022-05-13
31364,6095,2022-07-21,13344.7,2022-05-26
31365,5551,2023-10-16,3119.87,2022-05-11
31366,5447,2022-11-13,7053.5,2022-12-20
31367,6114,2023-03-27,10803.99,2023-09-26
31368,5107,2023-09-30,1483.13,2023-05-29
31369,5916,2023-10-27,5903.82,2022-03-06
31370,5904,2023-07-31,8789.14,2023-03-11
31371,5544,2022-04-06,5818.65,2022-02-04
31372,6150,2023-11-24,7462.89,2022-11-24
31373,6171,2023-05-11,9317.72,2023-03-04
31374,5280,2022-12-28,5841.66,2022-11-30
31375,5024,2023-04-02,2037.21,2022-10-25
31376,5952,2022-06-27,2521.95,2022-04-23
31377,5120,2022-05-09,8141.56,2022-04-04
31378,5855,2023-05-05,3033.73,2023-09-18
31379,6016,2022-02-08,13402.59,2023-06-03
31380,5944,2023-04-03,12595.69,2023-02-01
31381,6106,2022-12-16,5560.97,2023-06-18
31382,5448,2023-10-07,12549.31,2022-02-26
31383,5996,2023-03-28,8231.22,2022-06-22
31384,6048,2023-01-15,2806.24,2023-11-25
31385,6085,2022-04-19,9406.07,2022-01-02
31386,5084,2023-08-07,10352.04,2023-04-01
31387,5225,2022-07-27,1716.43,2023-04-14
31388,5186,2023-07-31,5059.57,2022-04-28
31389,5375,2022-08-29,578.07,2023-08-19
31390,5072,2023-08-14,5088.22,2023-07-10
31391,5074,2022-03-29,5363.96,2023-08-04
31392,5153,2023-02-03,9638.03,2023-07-19
31393,5096,2023-11-21,3386.13,2023-05-11
31394,5445,2022-09-19,936.32,2022-11-28
31395,6134,2023-08-01,5076.7,2023-05-27
31396,5828,2022-11-21,12471.48,2023-10-03
31397,6075,2023-01-06,6287.61,2022-06-12
31398,5377,2022-04-15,6518.86,2022-09-08
31399,5765,2022-04-08,7300.9,2023-06-21
31400,6097,2023-05-02,11400.94,2023-10-06
31401,5212,2022-04-06,7460.36,2022-11-25
31402,5724,2023-04-17,1823.6,2022-04-28
31403,6192,2022-02-15,3492.8,2023-01-04
31404,5775,2022-01-31,3224.51,2022-04-25
31405,5331,2023-02-12,7864.02,2023-09-29
31406,5751,2023-01-10,933.98,2022-07-14
31407,6167,2023-01-17,4612.44,2023-08-29
31408,5824,2023-10-22,9304.33,2023-10-01
31409,5394,2023-10-06,5642.43,2022-05-18
31410,5512,2023-11-29,10761.83,2023-10-22
31411,5686,2023-05-04,6172.71,2022-10-23
31412,5621,2023-10-01,14699.23,2022-03-16
31413,5604,2022-11-05,14497.67,2022-01-15
31414,5718,2023-08-22,12097.69,2023-01-07
31415,5349,2023-09-25,14338.66,2022-06-05
31416,5515,2022-05-15,3469.28,2022-02-04
31417,5399,2022-11-24,11388.39,2023-06-03
31418,5214,2022-07-18,5164.05,2022-07-01
31419,5562,2023-11-14,11016.77,2022-06-19
31420,5258,2022-09-17,5921.46,2023-05-12
31421,5694,2022-05-04,4696.6,2022-10-21
31422,6064,2023-08-06,14402.53,2022-02-26
31423,5998,2023-01-17,3543.34,2022-12-30
31424,5820,2023-05-22,11499.24,2023-09-28
31425,5210,2023-07-25,10282.75,2023-08-18
31426,5272,2022-04-19,4900.43,2022-12-03
31427,6160,2022-02-10,7145.97,2022-01-02
31428,5599,2023-03-21,2572.67,2023-02-27
31429,6084,2022-05-26,13857.52,2023-04-19
31430,6039,2023-07-18,14537.74,2022-05-26
31431,6023,2022-06-25,11120.71,2022-11-22
31432,5255,2022-10-06,12816.59,2023-08-11
31433,5737,2023-01-15,1697.95,2022-08-18
31434,5722,2022-06-14,6067.54,2022-09-26
31435,5535,2023-05-01,5296.76,2023-08-08
31436,6155,2023-09-07,8691.8,2023-09-10
31437,6024,2023-07-19,3158.65,2023-06-06
31438,5017,2022-12-27,8669.03,2022-09-22
31439,5882,2022-06-22,9988.3,2023-10-11
31440,5954,2022-06-26,2419.12,2022-08-06
31441,5826,2022-02-18,2409.95,2022-08-12
31442,5992,2022-04-21,1013.64,2022-12-27
31443,5878,2022-07-29,11532.94,2022-10-18
31444,5185,2023-11-18,5299.62,2022-06-03
31445,6036,2023-09-11,3768.6,2023-11-12
31446,5080,2023-10-27,11782.37,2022-12-31
31447,5809,2022-06-04,2577.21,2022-04-16
31448,5302,2023-10-14,6694.16,2023-09-25
31449,5133,2023-10-25,11299.41,2023-08-02
31450,6029,2022-09-30,8820.57,2022-10-12
31451,5756,2023-07-10,8533.0,2023-08-19
31452,5629,2023-08-06,2783.22,2023-06-10
31453,6010,2023-09-29,3123.52,2022-06-29
31454,5773,2023-10-26,8947.1,2022-02-08
31455,5141,2023-03-31,841.72,2022-10-04
31456,5483,2022-11-12,13102.21,2023-05-27
31457,5345,2022-08-03,5581.83,2022-01-06
31458,6132,2022-11-26,6540.94,2022-07-02
31459,5474,2022-05-24,4247.27,2023-07-06
31460,6106,2023-09-11,13211.73,2023-10-27
31461,6108,2022-12-20,9816.31,2023-01-23
31462,6095,2022-10-08,7023.67,2023-04-18
31463,5175,2022-11-18,8986.98,2023-04-11
31464,5842,2022-11-02,6015.36,2022-03-30
31465,5866,2023-04-24,7250.95,2023-06-18
31466,6115,2023-01-25,5685.67,2022-11-08
31467,5469,2022-03-05,6454.78,2022-10-29
31468,5644,2022-09-22,5067.16,2022-04-30
31469,5681,2022-01-06,1625.8,2023-11-27
31470,5955,2022-06-17,1041.52,2023-04-04
31471,5849,2022-12-21,3024.54,2022-03-31
31472,5241,2022-06-22,4148.75,2022-04-26
31473,5702,2022-04-29,13411.84,2023-11-06
31474,5340,2022-08-14,9363.11,2023-02-04
31475,5793,2022-06-23,14395.31,2023-05-15
31476,5744,2022-05-09,5424.88,2023-09-08
31477,5463,2022-07-06,6325.2,2023-10-22
31478,5801,2022-03-04,10936.42,2022-04-20
31479,5015,2022-10-01,8879.58,2022-07-19
31480,6065,2023-08-21,8154.26,2022-08-13
31481,5208,2022-07-29,8845.68,2023-08-15
31482,6084,2022-07-12,8969.96,2022-08-08
31483,5365,2023-06-16,11603.24,2023-10-16
31484,5608,2022-07-01,10187.19,2022-03-14
31485,5160,2023-07-14,14381.06,2023-03-11
31486,5397,2022-08-16,14245.46,2023-11-03
31487,5794,2023-07-20,6617.88,2023-08-15
31488,5500,2023-09-06,1017.98,2022-04-25
31489,5209,2022-03-30,660.58,2022-01-25
31490,6157,2022-05-24,2286.3,2022-06-26
31491,5433,2023-10-22,1586.01,2022-10-06
31492,5609,2022-09-07,5913.81,2022-10-20
31493,5389,2022-08-13,1266.68,2022-08-08
31494,5997,2023-11-04,9561.25,2022-01-03
31495,5583,2022-06-17,3257.53,2022-11-11
31496,5432,2022-04-20,7952.5,2023-02-11
31497,5351,2022-06-22,1994.64,2023-06-29
31498,5134,2023-05-26,12502.07,2023-11-25
31499,6090,2022-10-24,11809.4,2023-07-05
31500,5639,2022-08-31,6104.06,2022-06-02
31501,5117,2022-07-28,13703.6,2022-03-04
31502,5149,2022-08-31,3192.66,2022-03-30
31503,5179,2022-09-11,12302.08,2022-04-13
31504,5148,2022-03-23,8414.9,2023-05-18
31505,5465,2023-03-10,5278.91,2023-11-30
31506,5976,2023-04-20,1723.23,2022-06-08
31507,5569,2023-06-27,2984.01,2023-07-15
31508,6029,2022-01-04,13011.51,2022-12-25
31509,5526,2022-07-13,9299.85,2023-12-01
31510,5280,2022-02-25,3937.89,2023-05-05
31511,5499,2022-09-18,7689.87,2022-07-11
31512,5836,2023-08-16,2063.63,2022-09-01
31513,5436,2023-07-20,1933.22,2023-08-06
31514,5816,2023-01-15,13662.59,2022-03-18
31515,5687,2023-05-02,7138.92,2022-04-01
31516,5828,2022-04-06,5742.72,2023-07-22
31517,5969,2022-12-02,14261.54,2023-01-23
31518,6161,2022-11-25,6285.51,2023-09-10
31519,5612,2023-05-11,5375.51,2022-10-14
31520,5595,2023-09-30,4458.3,2023-03-12
31521,5132,2023-06-03,8693.41,2022-02-16
31522,5393,2022-05-05,8596.95,2022-11-03
31523,5481,2023-09-12,734.82,2022-04-24
31524,5628,2022-09-17,9983.9,2022-02-27
31525,5419,2023-08-05,11930.45,2022-02-13
31526,5652,2023-07-04,9431.49,2022-12-20
31527,5658,2023-11-18,13113.38,2022-08-19
31528,5462,2023-12-01,4508.04,2022-01-12
31529,5152,2022-01-08,3283.7,2023-01-29
31530,5222,2023-07-17,10610.53,2023-07-20
31531,5079,2023-01-08,3234.11,2023-06-30
31532,5099,2022-08-10,1821.02,2023-02-18
31533,5912,2023-06-15,1900.92,2023-05-17
31534,5213,2022-12-16,11641.71,2023-10-10
31535,6167,2022-01-31,916.69,2022-08-18
31536,5702,2023-08-15,4697.12,2022-12-22
31537,6076,2022-12-24,2373.2,2023-02-28
31538,5967,2022-01-22,11446.2,2023-05-15
31539,5135,2022-10-16,7800.65,2022-10-05
31540,5411,2022-08-02,3479.64,2023-04-25
31541,6136,2022-06-14,11380.96,2022-01-20
31542,5785,2022-05-20,11380.31,2022-08-03
31543,6068,2023-01-05,8083.83,2023-05-09
31544,5261,2022-11-16,4499.82,2022-04-28
31545,5743,2023-02-13,9001.02,2023-07-15
31546,5545,2023-03-14,14036.19,2023-09-23
31547,5388,2022-01-13,1248.73,2023-03-12
31548,5016,2023-05-16,4370.77,2023-03-26
31549,5662,2022-01-26,4632.05,2023-10-21
31550,5102,2023-06-18,9661.27,2023-02-02
31551,5951,2022-03-17,9941.88,2022-09-20
31552,5931,2023-01-01,3491.57,2022-12-02
31553,5025,2023-05-06,3633.46,2023-06-06
31554,6096,2022-04-02,13959.08,2023-10-24
31555,5018,2022-09-23,11466.33,2022-05-13
31556,5570,2023-07-14,14046.91,2022-07-23
31557,6017,2023-05-14,12530.11,2023-05-19
31558,6121,2022-06-19,6330.71,2023-06-20
31559,5831,2022-12-12,2267.66,2023-10-17
31560,6036,2022-08-16,9628.48,2022-08-04
31561,6035,2023-11-30,5603.87,2022-08-22
31562,5163,2023-11-11,6668.47,2023-07-21
31563,5872,2022-07-22,6675.26,2022-12-20
31564,5835,2023-03-22,14079.53,2023-02-06
31565,5857,2023-06-02,1498.51,2023-11-14
31566,6069,2022-05-12,3300.0,2023-04-30
31567,5970,2022-09-02,9315.17,2023-01-25
31568,5593,2022-04-01,13314.49,2022-06-22
31569,5255,2022-05-06,13810.17,2023-05-22
31570,5067,2023-04-17,8601.05,2022-05-24
31571,5918,2022-08-30,1001.14,2022-09-04
31572,5614,2023-05-17,5761.77,2023-03-16
31573,5974,2023-01-22,13823.08,2023-06-25
31574,5603,2022-01-07,7749.19,2022-11-16
31575,6066,2022-03-29,11035.89,2023-01-20
31576,5384,2023-08-21,4403.3,2023-09-28
31577,5966,2022-05-25,862.6,2023-11-16
31578,5485,2023-03-27,8886.22,2022-08-22
31579,5039,2022-11-27,12607.22,2022-12-31
31580,5011,2022-06-13,14858.9,2023-06-22
31581,5624,2023-10-19,12776.09,2023-08-20
31582,5409,2022-12-08,8532.92,2023-07-16
31583,5108,2022-01-01,9326.55,2023-05-13
31584,6118,2022-04-30,12450.38,2023-10-29
31585,5084,2023-08-02,787.26,2023-09-04
31586,5058,2023-04-09,14298.84,2023-02-23
31587,6040,2023-04-07,8202.71,2023-08-15
31588,5991,2022-02-18,14304.76,2023-06-25
31589,5838,2022-11-23,11585.51,2022-05-15
31590,5605,2023-04-19,2708.61,2022-03-03
31591,5969,2023-01-03,2896.27,2022-03-12
31592,5165,2022-10-14,5627.87,2023-10-07
31593,5437,2022-01-24,4327.83,2022-04-27
31594,5727,2022-10-20,6869.83,2023-05-25
31595,5403,2023-03-25,9256.61,2023-06-04
31596,6162,2022-03-04,6830.4,2022-07-19
31597,5716,2023-07-22,1318.1,2023-07-09
31598,5814,2023-04-03,14646.66,2023-11-23
31599,5722,2023-06-14,6664.27,2023-07-04
31600,5531,2023-02-17,12840.59,2022-12-03
31601,5293,2023-08-12,1572.34,2022-07-03
31602,6023,2022-09-17,12245.94,2023-05-11
31603,5462,2023-09-25,3014.37,2023-03-06
31604,6186,2022-07-03,10351.37,2022-10-07
31605,5642,2022-02-17,10096.2,2022-02-11
31606,5044,2022-05-27,13692.2,2022-10-27
31607,6107,2023-08-15,5149.81,2023-05-31
31608,5892,2023-02-13,2079.92,2022-12-30
31609,5636,2023-03-16,13036.2,2022-04-29
31610,5539,2023-04-03,5307.87,2022-03-18
31611,5862,2022-08-17,3871.74,2022-05-03
31612,5519,2022-10-11,7550.02,2023-03-10
31613,5711,2023-07-27,2618.97,2023-02-06
31614,5089,2022-12-11,4805.97,2022-12-16
31615,6042,2023-08-24,6086.57,2023-10-30
31616,5673,2022-09-21,4520.2,2023-02-17
31617,5864,2023-01-13,7028.76,2022-11-25
31618,5890,2022-04-13,6077.43,2022-04-13
31619,5422,2023-08-23,11731.57,2022-12-07
31620,5876,2022-01-23,13816.93,2023-09-06
31621,5702,2022-10-20,1963.39,2022-02-14
31622,5338,2022-09-24,12437.89,2022-12-11
31623,5266,2023-06-13,14010.68,2023-02-14
31624,5803,2023-04-21,10455.89,2023-05-15
31625,5360,2023-03-27,14948.09,2023-08-05
31626,6014,2022-10-12,5358.12,2022-02-18
31627,5217,2022-11-09,12539.49,2022-04-29
31628,5321,2022-06-11,10268.69,2023-02-06
31629,5850,2023-08-13,5189.72,2023-04-13
31630,5719,2022-05-02,10717.81,2023-06-14
31631,5992,2023-04-26,7889.52,2022-02-16
31632,5953,2022-04-22,3240.12,2022-01-01
31633,5717,2022-08-27,3021.26,2022-06-10
31634,5985,2022-07-29,10844.28,2022-10-22
31635,5896,2022-12-15,10822.99,2023-09-16
31636,6177,2023-05-26,8196.22,2022-01-23
31637,5287,2022-01-02,7770.53,2022-09-27
31638,5757,2023-09-21,3110.56,2023-04-21
31639,5496,2023-04-06,6724.65,2022-10-20
31640,6173,2023-04-27,13135.26,2023-08-06
31641,5542,2023-09-18,12893.55,2023-08-11
31642,5635,2023-08-09,10083.32,2023-05-14
31643,5939,2022-08-29,14961.67,2023-11-08
31644,6053,2022-02-23,13451.09,2023-05-02
31645,5698,2023-11-02,2605.84,2023-02-16
31646,5075,2023-04-12,6287.48,2023-01-14
31647,5498,2022-04-19,2413.09,2023-09-13
31648,5722,2022-10-07,7258.3,2023-11-23
31649,5308,2023-10-27,11757.55,2023-05-27
31650,5704,2023-11-06,2758.94,2023-10-19
31651,5884,2022-02-26,13266.12,2022-06-14
31652,5253,2022-08-02,8751.33,2022-01-14
31653,5936,2023-05-23,11359.69,2023-05-06
31654,5397,2022-01-28,1154.76,2022-09-01
31655,5986,2022-07-23,1860.65,2023-03-11
31656,6053,2023-06-29,9502.49,2023-07-23
31657,5494,2022-11-05,12653.78,2022-01-04
31658,5959,2023-09-26,13171.04,2022-08-02
31659,6178,2023-06-12,10481.36,2022-02-18
31660,5992,2023-10-28,3413.61,2022-03-22
31661,5102,2022-12-09,3327.81,2023-07-01
31662,5827,2022-08-06,13279.76,2022-06-30
31663,5177,2023-09-09,2141.91,2023-11-03
31664,5984,2023-08-12,10448.03,2023-01-12
31665,5927,2022-03-28,8235.85,2023-04-24
31666,5232,2022-01-31,6610.59,2022-08-05
31667,5012,2022-04-10,6884.85,2022-09-23
31668,5761,2023-10-29,14205.51,2023-09-17
31669,5932,2022-11-11,12990.93,2022-07-09
31670,5266,2023-05-10,13042.27,2022-01-02
31671,6159,2023-09-10,6395.97,2023-07-29
31672,5757,2023-04-16,2051.23,2023-04-20
31673,6055,2023-05-30,14968.67,2023-04-05
31674,5456,2023-09-25,2607.47,2023-09-24
31675,5259,2023-11-03,7975.94,2023-02-04
31676,6128,2022-11-27,4336.98,2022-05-11
31677,5431,2022-07-13,7905.77,2022-08-05
31678,5469,2022-07-10,4921.53,2023-06-14
31679,5647,2022-09-09,13504.86,2022-08-19
31680,5447,2022-01-01,14540.95,2022-08-20
31681,5783,2023-04-04,6445.93,2023-02-20
31682,6113,2023-10-07,1517.75,2022-05-04
31683,5195,2022-03-31,10118.37,2023-07-16
31684,6146,2023-06-02,5961.07,2022-06-26
31685,5462,2023-04-28,14796.55,2023-05-30
31686,6140,2023-10-07,1795.93,2022-03-13
31687,5196,2022-04-26,2227.33,2023-01-07
31688,5036,2022-03-14,10641.64,2022-05-05
31689,5067,2022-06-05,11500.42,2023-01-18
31690,5645,2022-03-10,7330.9,2022-01-05
31691,6035,2023-04-16,4520.34,2022-07-04
31692,5322,2023-05-07,4992.25,2022-03-25
31693,5240,2022-10-27,5400.61,2023-10-27
31694,6017,2022-05-24,3766.59,2022-01-23
31695,6084,2022-07-25,12834.32,2023-10-12
31696,5650,2023-02-11,1443.62,2022-06-10
31697,5562,2023-08-03,6405.53,2022-03-14
31698,5165,2023-11-14,11340.25,2022-04-07
31699,5831,2022-10-24,555.47,2023-08-09
31700,5189,2023-08-05,13231.47,2023-06-23
31701,5092,2023-06-13,10741.25,2022-06-12
31702,5289,2022-05-17,1563.92,2022-03-03
31703,6099,2022-08-07,13477.45,2023-02-06
31704,6077,2023-06-02,7565.92,2022-09-20
31705,5175,2023-03-24,9957.47,2022-07-18
31706,5474,2022-05-12,13289.48,2022-08-02
31707,5270,2022-12-29,13276.85,2023-05-23
31708,5407,2022-12-10,6426.79,2022-01-27
31709,6148,2023-11-27,3946.5,2023-08-03
31710,5694,2022-01-18,4232.61,2022-07-14
31711,5376,2023-02-20,11606.15,2023-03-15
31712,5182,2023-07-14,13976.74,2022-11-19
31713,5036,2023-06-25,1547.34,2022-12-11
31714,5134,2022-06-02,717.79,2023-09-02
31715,5865,2022-11-28,12432.56,2022-07-21
31716,5924,2022-11-15,6105.74,2023-03-27
31717,5690,2022-07-18,4508.51,2022-12-14
31718,5491,2023-06-10,3231.42,2022-01-11
31719,5841,2022-01-10,5523.97,2023-03-11
31720,5988,2022-05-19,14586.29,2022-02-01
31721,5839,2022-06-16,14667.66,2022-05-28
31722,6070,2022-05-27,5306.95,2023-10-07
31723,5668,2023-02-07,14473.51,2022-09-26
31724,6020,2023-03-21,4848.02,2023-09-26
31725,5432,2022-03-11,12889.98,2022-04-08
31726,5748,2022-11-24,3574.06,2022-08-24
31727,5828,2023-09-08,12484.07,2023-10-05
31728,5517,2022-08-17,5629.09,2022-09-09
31729,5462,2023-10-12,3337.99,2023-07-22
31730,5966,2022-11-15,14054.31,2022-07-21
31731,5181,2022-02-05,3605.67,2022-09-06
31732,5145,2023-09-22,14881.61,2023-01-08
31733,5735,2022-09-12,2074.32,2022-06-25
31734,5406,2022-11-09,645.3,2022-04-15
31735,5813,2022-12-01,13126.51,2022-09-02
31736,5969,2022-01-20,9005.76,2022-08-13
31737,5955,2022-10-25,6613.58,2023-10-25
31738,5484,2022-01-21,1688.48,2023-03-15
31739,5482,2023-04-23,8835.94,2022-11-07
31740,5339,2023-04-17,6209.02,2023-05-24
31741,5268,2023-11-09,7512.52,2022-02-23
31742,5266,2023-04-15,9640.68,2023-01-16
31743,5528,2022-12-15,9779.04,2022-11-17
31744,6116,2023-08-13,14428.69,2022-08-07
31745,6043,2023-01-21,9998.27,2023-04-14
31746,5872,2023-06-30,5421.36,2023-02-08
31747,5926,2023-03-22,5279.68,2022-12-13
31748,6119,2022-04-09,7418.83,2023-11-07
31749,5430,2023-10-17,4260.25,2023-05-04
31750,5795,2022-02-24,5958.37,2022-12-25
31751,5941,2022-01-03,12710.64,2022-02-26
31752,6061,2022-11-28,12966.54,2023-06-25
31753,5303,2023-03-11,9602.99,2022-03-28
31754,5401,2023-05-01,8951.19,2023-01-13
31755,5823,2022-08-07,6692.95,2022-03-20
31756,5344,2022-07-30,9720.53,2022-12-29
31757,5863,2023-05-11,12187.77,2022-11-04
31758,5518,2023-10-23,11198.78,2022-03-30
31759,5165,2022-08-20,1014.16,2023-11-22
31760,6037,2023-08-23,11101.38,2022-10-14
31761,5025,2022-05-28,10939.24,2023-08-19
31762,6147,2022-07-26,1935.36,2022-08-11
31763,5129,2022-12-26,2678.59,2023-10-18
31764,5817,2023-02-23,11924.67,2022-06-13
31765,6018,2023-02-21,8605.35,2022-10-22
31766,5595,2023-11-27,12413.62,2023-10-13
31767,5436,2023-07-07,3178.79,2023-10-22
31768,5182,2022-07-01,943.91,2022-11-08
31769,5616,2023-07-10,2848.16,2023-04-19
31770,5744,2022-07-29,7062.27,2022-06-19
31771,5043,2022-09-07,8087.74,2022-02-16
31772,5404,2023-05-27,12936.67,2022-01-06
31773,5605,2023-08-19,10884.91,2023-07-01
31774,5656,2022-05-19,14860.66,2022-03-12
31775,5263,2022-08-19,1641.43,2022-10-20
31776,5070,2022-01-12,2388.21,2022-06-27
31777,5661,2022-09-30,1723.16,2022-05-03
31778,5872,2023-05-03,8307.64,2023-06-05
31779,5822,2022-03-31,4369.48,2023-07-17
31780,5147,2022-01-25,10412.68,2022-11-23
31781,5025,2023-06-22,2424.02,2023-07-30
31782,6133,2023-10-27,1996.28,2023-06-17
31783,5693,2023-07-26,7172.4,2022-01-05
31784,5251,2022-03-01,5950.53,2022-01-06
31785,5482,2022-06-20,12522.89,2022-02-12
31786,5715,2023-08-11,12644.53,2022-10-09
31787,5816,2023-03-23,2202.72,2023-07-20
31788,5682,2023-10-29,12278.68,2022-05-11
31789,5175,2023-11-23,8680.39,2023-10-13
31790,6194,2023-08-17,7801.59,2022-08-03
31791,5002,2022-01-10,1874.07,2022-01-25
31792,5639,2022-08-31,11224.65,2023-07-31
31793,5706,2022-06-27,1364.69,2022-09-17
31794,5362,2022-09-14,4526.53,2023-03-12
31795,5570,2022-11-06,1883.76,2023-01-18
31796,5590,2023-05-31,8196.13,2023-02-22
31797,5202,2022-08-03,9855.84,2023-04-20
31798,6005,2022-01-30,13417.4,2022-04-19
31799,6086,2022-12-12,11141.14,2023-06-12
31800,5126,2022-03-06,14436.01,2023-10-16
31801,5992,2023-09-28,11533.77,2023-09-17
31802,5049,2022-06-02,4822.06,2023-08-09
31803,5846,2022-02-09,8439.98,2023-07-19
31804,5179,2022-01-26,7140.12,2022-04-28
31805,5493,2022-09-30,8706.55,2022-07-05
31806,5572,2022-06-08,8795.3,2023-07-29
31807,5302,2023-08-04,10680.47,2022-05-21
31808,5964,2022-01-01,1704.14,2022-10-28
31809,5990,2022-03-20,11327.8,2022-08-14
31810,6193,2022-08-16,2584.28,2022-08-13
31811,5977,2022-11-23,880.01,2022-07-02
31812,5269,2023-07-12,8024.13,2022-06-10
31813,5624,2023-09-12,8931.42,2022-03-03
31814,5100,2023-05-16,1005.34,2023-02-01
31815,5215,2023-04-20,7972.88,2023-08-16
31816,5625,2022-12-21,8251.27,2023-02-01
31817,5097,2022-05-04,1261.18,2022-01-16
31818,5819,2023-10-22,10817.99,2022-08-17
31819,5630,2023-02-28,3549.2,2023-03-14
31820,5548,2022-09-09,12019.66,2023-02-18
31821,5337,2023-05-29,5006.92,2023-09-01
31822,5359,2023-05-22,7429.44,2022-12-26
31823,5816,2023-05-01,13431.84,2023-10-14
31824,5360,2023-04-23,12189.6,2022-05-10
31825,6015,2023-08-06,11837.02,2023-10-17
31826,5347,2022-11-29,2826.3,2023-11-23
31827,6148,2023-09-01,1198.06,2022-06-12
31828,5552,2022-08-20,9283.5,2022-12-17
31829,5538,2023-06-26,6455.03,2023-04-23
31830,5654,2022-01-30,13681.62,2023-09-27
31831,5422,2022-06-22,5569.1,2022-02-07
31832,5336,2023-04-13,6452.95,2022-10-25
31833,5057,2023-04-21,8127.01,2022-08-20
31834,6017,2022-11-13,12047.81,2023-06-03
31835,5912,2023-02-01,4390.34,2023-07-22
31836,5717,2022-05-05,14156.4,2022-06-17
31837,6100,2022-03-21,8328.86,2022-03-06
31838,5285,2023-11-27,12694.17,2022-07-13
31839,5722,2023-06-11,8121.47,2023-03-28
31840,5386,2023-06-07,11693.9,2023-08-28
31841,5950,2023-01-31,1245.6,2022-06-19
31842,5770,2022-03-30,12088.58,2022-08-19
31843,5840,2022-01-03,8097.41,2022-10-08
31844,5011,2023-06-20,7016.53,2022-01-06
31845,5972,2023-08-24,2118.34,2022-09-21
31846,5672,2023-06-05,11252.66,2022-02-22
31847,5260,2023-07-12,2401.87,2022-01-19
31848,5393,2023-08-29,3288.61,2022-09-22
31849,5600,2022-03-12,2333.14,2022-06-10
31850,6040,2023-12-01,595.35,2022-06-09
31851,5756,2022-05-19,10097.75,2022-01-23
